review_score,product_description_length,product_photos_qty,deliveryTime
5,379.0,3.0,4.312025462962963
5,1009.0,4.0,32.77754629629629
4,1085.0,1.0,19.764976851851852
4,1112.0,1.0,19.764976851851852
5,269.0,1.0,5.427615740740741
5,311.0,1.0,6.027800925925926
1,246.0,1.0,9.113402777777777
4,497.0,1.0,3.9240625
5,646.0,1.0,6.192314814814814
5,153.0,1.0,11.945625
5,348.0,2.0,5.610671296296296
5,434.0,3.0,9.349421296296295
5,221.0,2.0,16.769502314814815
5,1004.0,1.0,10.96537037037037
5,329.0,1.0,7.477372685185185
5,743.0,1.0,4.241909722222222
1,3919.0,1.0,6.300474537037037
4,953.0,3.0,7.773680555555556
5,598.0,4.0,4.271006944444444
4,155.0,3.0,2.997662037037037
3,1474.0,3.0,29.105324074074073
5,381.0,1.0,6.91255787037037
5,1085.0,1.0,13.301458333333333
1,940.0,3.0,18.860833333333332
5,682.0,1.0,4.19119212962963
4,308.0,1.0,3.095810185185185
4,3853.0,2.0,12.397800925925926
4,3469.0,5.0,5.86724537037037
5,337.0,1.0,7.724849537037037
5,279.0,1.0,2.316921296296296
1,723.0,1.0,15.46787037037037
5,1516.0,2.0,7.876388888888889
5,1194.0,4.0,16.182430555555555
5,657.0,3.0,4.015104166666666
1,83.0,1.0,37.831550925925924
1,737.0,3.0,6.686539351851851
1,63.0,1.0,35.314861111111114
1,490.0,2.0,18.810405092592593
5,600.0,2.0,1.8665740740740742
5,340.0,2.0,8.162141203703703
5,912.0,1.0,5.9780092592592595
5,385.0,1.0,9.7915625
5,448.0,1.0,3.025798611111111
5,1169.0,5.0,7.3789699074074075
4,290.0,1.0,18.855520833333333
5,1233.0,4.0,3.9300694444444444
5,744.0,2.0,9.180706018518519
5,378.0,1.0,8.10630787037037
3,971.0,1.0,3.4258680555555556
5,176.0,1.0,9.963819444444445
5,169.0,1.0,9.963819444444445
5,140.0,1.0,9.963819444444445
5,256.0,1.0,10.501377314814814
4,2455.0,2.0,15.087013888888889
4,626.0,1.0,1.920462962962963
5,844.0,3.0,7.662233796296296
4,565.0,1.0,11.810474537037036
3,822.0,3.0,4.087256944444444
5,2596.0,4.0,4.882418981481481
5,330.0,1.0,17.133252314814815
4,1301.0,1.0,10.019039351851852
4,585.0,1.0,12.306747685185185
5,1401.0,2.0,2.8160416666666666
1,1105.0,1.0,13.264293981481481
5,361.0,1.0,13.956273148148147
5,736.0,1.0,3.171423611111111
5,680.0,2.0,12.82232638888889
5,450.0,1.0,9.259224537037037
5,1208.0,1.0,8.464143518518519
5,982.0,1.0,10.688773148148147
5,1003.0,2.0,15.993761574074075
5,808.0,7.0,15.917037037037037
5,330.0,1.0,12.01505787037037
5,870.0,2.0,5.103148148148148
5,406.0,3.0,7.710243055555556
5,631.0,1.0,16.824826388888887
1,255.0,1.0,13.132372685185185
5,642.0,1.0,14.810752314814815
5,1398.0,1.0,18.713645833333334
1,387.0,3.0,6.901724537037037
4,170.0,1.0,9.912233796296297
5,626.0,2.0,8.752199074074074
5,566.0,2.0,9.588217592592592
4,2894.0,1.0,10.347696759259259
5,982.0,2.0,8.145335648148148
5,895.0,1.0,9.611643518518518
5,1095.0,1.0,3.107974537037037
5,555.0,4.0,15.94517361111111
5,189.0,2.0,11.135127314814815
3,1666.0,1.0,11.860497685185186
4,1500.0,4.0,9.263715277777777
5,453.0,1.0,10.027037037037037
5,303.0,1.0,1.9989930555555555
5,705.0,1.0,7.164560185185185
4,724.0,1.0,6.012627314814814
5,1076.0,1.0,6.506030092592592
5,161.0,1.0,15.032152777777778
5,595.0,1.0,10.255636574074074
3,344.0,1.0,5.7946180555555555
5,236.0,1.0,16.70974537037037
5,980.0,1.0,8.881782407407407
5,377.0,1.0,10.93142361111111
4,620.0,3.0,11.77576388888889
5,701.0,5.0,4.929490740740741
2,796.0,2.0,27.457106481481482
1,955.0,1.0,22.06303240740741
3,1053.0,1.0,28.323229166666668
1,1270.0,2.0,16.5259375
4,511.0,4.0,14.755972222222223
4,241.0,3.0,10.879664351851853
5,334.0,1.0,2.0285300925925926
5,345.0,1.0,4.322685185185185
3,937.0,2.0,3.462175925925926
5,724.0,1.0,13.560775462962964
5,270.0,1.0,3.2278587962962964
5,2376.0,6.0,7.3371875
5,2599.0,4.0,10.219386574074074
5,394.0,6.0,6.036770833333334
4,702.0,1.0,18.785439814814815
1,127.0,1.0,28.09261574074074
5,428.0,1.0,5.225590277777778
5,245.0,1.0,23.574467592592594
4,417.0,1.0,2.1099189814814814
1,637.0,2.0,10.254328703703704
1,1512.0,3.0,5.443611111111111
5,124.0,1.0,16.84809027777778
3,735.0,5.0,8.273715277777777
4,143.0,1.0,8.301226851851851
5,458.0,1.0,20.04175925925926
5,798.0,3.0,18.181655092592592
5,605.0,2.0,14.929872685185185
5,100.0,1.0,7.951631944444444
1,649.0,3.0,45.94532407407407
5,663.0,1.0,7.0303356481481485
1,481.0,1.0,10.65829861111111
5,1175.0,3.0,6.793668981481481
5,865.0,7.0,6.793668981481481
5,1158.0,2.0,6.793668981481481
5,1290.0,1.0,27.812291666666667
4,1893.0,1.0,17.30986111111111
5,886.0,2.0,4.2171875
2,545.0,3.0,12.677280092592593
4,394.0,3.0,14.806574074074074
3,623.0,3.0,10.793159722222223
4,458.0,2.0,18.918842592592593
5,520.0,3.0,4.099803240740741
5,751.0,3.0,10.970995370370371
5,361.0,4.0,3.737604166666667
4,81.0,1.0,4.921238425925926
4,684.0,1.0,12.884212962962962
3,771.0,1.0,20.247245370370372
5,265.0,2.0,10.706828703703703
5,151.0,1.0,32.018807870370374
5,764.0,1.0,13.07611111111111
5,320.0,1.0,10.355185185185185
5,680.0,1.0,16.880532407407408
4,390.0,1.0,6.673518518518518
5,849.0,6.0,6.451527777777778
5,473.0,1.0,5.598576388888889
5,280.0,1.0,1.9666203703703704
5,138.0,2.0,6.110671296296296
5,638.0,4.0,17.191678240740742
4,695.0,6.0,7.99761574074074
5,519.0,4.0,9.340219907407407
5,680.0,2.0,4.9006944444444445
4,525.0,3.0,15.396354166666667
5,799.0,1.0,11.083194444444445
5,1245.0,5.0,2.4797685185185183
5,1979.0,3.0,11.04107638888889
5,701.0,2.0,8.970590277777777
4,879.0,2.0,17.983634259259258
5,516.0,1.0,22.944988425925924
5,300.0,1.0,2.939490740740741
4,154.0,1.0,15.512731481481481
5,973.0,2.0,9.726585648148149
2,1065.0,2.0,17.488333333333333
4,226.0,2.0,9.946030092592592
5,1038.0,5.0,12.989456018518519
4,2290.0,5.0,16.022372685185186
1,341.0,2.0,26.820185185185185
4,3883.0,2.0,5.542870370370371
5,735.0,5.0,5.5759375
5,530.0,8.0,9.77329861111111
5,420.0,1.0,15.137824074074073
5,299.0,1.0,12.136388888888888
5,269.0,1.0,2.041990740740741
5,282.0,2.0,7.194513888888889
5,539.0,7.0,7.8159375
4,1500.0,4.0,9.33505787037037
4,410.0,1.0,22.099375
5,3703.0,1.0,6.4223032407407405
1,690.0,1.0,12.726030092592593
4,786.0,4.0,9.953020833333333
5,380.0,1.0,9.060219907407408
5,728.0,4.0,3.454363425925926
4,1565.0,4.0,14.295462962962963
5,1112.0,3.0,15.155243055555555
5,1819.0,4.0,5.895636574074074
3,940.0,2.0,6.156076388888889
4,302.0,3.0,20.608113425925925
1,544.0,1.0,4.313506944444445
5,388.0,1.0,7.542789351851852
3,1104.0,2.0,16.205277777777777
5,283.0,1.0,20.578125
3,840.0,1.0,3.9207175925925926
3,93.0,1.0,11.394780092592592
5,3270.0,4.0,7.26119212962963
3,659.0,2.0,9.004351851851851
4,306.0,2.0,1.9373726851851851
5,526.0,3.0,4.590023148148148
5,282.0,1.0,5.940972222222222
2,950.0,8.0,8.083680555555556
1,662.0,1.0,7.465289351851852
5,305.0,1.0,12.035162037037036
1,3006.0,2.0,9.902222222222223
2,555.0,1.0,35.05833333333333
4,2188.0,2.0,12.020949074074075
4,1893.0,1.0,12.020949074074075
3,495.0,2.0,5.945439814814815
5,1021.0,1.0,11.867291666666667
5,903.0,6.0,13.029594907407407
5,2080.0,2.0,5.347928240740741
5,2644.0,6.0,3.075335648148148
3,113.0,1.0,9.358877314814816
3,760.0,1.0,4.695081018518518
5,2039.0,6.0,15.067013888888889
4,751.0,4.0,5.988298611111111
5,1315.0,2.0,21.16696759259259
5,3136.0,4.0,6.2490046296296295
3,128.0,1.0,8.12400462962963
3,293.0,1.0,22.68403935185185
1,1216.0,5.0,8.04431712962963
4,776.0,6.0,7.84974537037037
5,1198.0,1.0,17.33383101851852
3,1608.0,1.0,14.77460648148148
5,630.0,6.0,9.031782407407407
5,1080.0,3.0,7.387465277777777
5,261.0,3.0,11.791527777777778
5,919.0,1.0,6.944675925925926
4,1127.0,2.0,15.318761574074074
4,569.0,5.0,6.55837962962963
1,787.0,2.0,18.114097222222224
1,396.0,3.0,5.219305555555556
3,868.0,2.0,4.895706018518519
5,1030.0,5.0,2.4330208333333334
2,835.0,5.0,6.208460648148148
5,705.0,2.0,5.42880787037037
5,434.0,8.0,1.9058333333333333
5,124.0,1.0,10.191539351851851
3,1198.0,1.0,14.007939814814815
5,774.0,2.0,6.047673611111111
5,1249.0,1.0,5.00462962962963
5,396.0,1.0,7.068912037037037
1,993.0,3.0,20.18021990740741
5,116.0,1.0,10.465243055555556
5,970.0,2.0,6.637037037037037
5,3006.0,2.0,18.772916666666667
5,321.0,2.0,7.8659375
5,1635.0,1.0,4.81582175925926
5,835.0,5.0,2.5535185185185183
5,285.0,3.0,25.834907407407407
4,786.0,3.0,6.661099537037037
5,139.0,1.0,12.111597222222223
5,1975.0,1.0,3.5508680555555556
3,523.0,3.0,41.58195601851852
5,661.0,4.0,8.299780092592593
5,204.0,1.0,3.7827546296296295
5,772.0,1.0,15.86238425925926
5,1892.0,4.0,8.18982638888889
1,634.0,2.0,40.81894675925926
4,1154.0,1.0,8.183900462962963
5,1359.0,1.0,11.097534722222223
5,116.0,2.0,1.702048611111111
5,420.0,1.0,5.9024074074074075
4,588.0,3.0,10.71150462962963
4,713.0,4.0,6.997060185185185
5,956.0,1.0,6.1893518518518515
4,279.0,1.0,10.325092592592593
5,583.0,1.0,18.010104166666668
5,1072.0,3.0,5.401516203703704
5,819.0,3.0,4.118252314814815
4,699.0,1.0,18.60494212962963
1,899.0,3.0,5.12832175925926
4,919.0,1.0,4.0684606481481485
5,366.0,2.0,9.645543981481481
4,874.0,1.0,16.139375
5,1663.0,1.0,23.74023148148148
5,1113.0,2.0,2.6856944444444446
1,336.0,4.0,10.200763888888888
5,247.0,2.0,19.807233796296295
5,659.0,1.0,23.760439814814816
4,3140.0,11.0,7.91167824074074
5,1849.0,3.0,4.343877314814815
5,556.0,1.0,4.0610532407407405
5,197.0,5.0,3.1654282407407406
3,678.0,3.0,12.55130787037037
4,794.0,3.0,7.844131944444444
5,492.0,2.0,4.148182870370371
2,452.0,6.0,11.309074074074074
1,2469.0,1.0,29.376863425925926
5,505.0,1.0,11.068506944444444
4,475.0,3.0,17.781678240740742
5,575.0,1.0,4.292766203703704
5,529.0,4.0,3.546076388888889
5,1775.0,1.0,5.0859143518518515
5,334.0,1.0,5.318043981481481
5,699.0,3.0,18.292118055555555
5,787.0,8.0,7.329490740740741
5,703.0,6.0,11.986898148148148
1,163.0,1.0,13.262916666666667
5,289.0,1.0,15.118368055555555
5,2188.0,2.0,21.867916666666666
5,324.0,1.0,6.308831018518519
5,1061.0,1.0,24.06888888888889
5,206.0,4.0,12.765891203703704
5,696.0,4.0,10.247349537037037
1,388.0,1.0,2.6055439814814814
1,389.0,1.0,2.6055439814814814
4,586.0,3.0,6.8495486111111115
5,1058.0,1.0,15.507962962962964
5,897.0,1.0,5.993287037037037
5,1024.0,1.0,25.32880787037037
5,73.0,1.0,7.1628125
1,603.0,4.0,8.053831018518519
2,282.0,1.0,6.4147337962962965
5,896.0,1.0,5.384224537037037
5,700.0,2.0,17.682407407407407
4,808.0,1.0,16.726261574074073
4,1893.0,1.0,24.886886574074072
3,821.0,4.0,2.383414351851852
5,625.0,1.0,16.120011574074073
5,3923.0,1.0,8.13730324074074
1,438.0,1.0,10.483483796296296
1,844.0,3.0,9.198715277777778
5,341.0,2.0,8.068981481481481
5,678.0,4.0,12.236712962962963
2,2026.0,3.0,33.86622685185185
3,245.0,1.0,9.705046296296297
3,176.0,1.0,9.705046296296297
4,411.0,5.0,8.216828703703703
4,1705.0,1.0,5.854976851851852
5,366.0,4.0,11.402997685185186
5,417.0,1.0,5.686111111111111
5,316.0,2.0,7.704074074074074
2,1786.0,1.0,7.8698958333333335
1,1426.0,1.0,1.1555324074074074
2,650.0,1.0,7.027939814814815
5,382.0,1.0,15.830162037037036
5,994.0,1.0,13.788287037037037
4,1128.0,1.0,26.979918981481482
1,339.0,1.0,18.94646990740741
5,1456.0,1.0,11.962534722222221
5,425.0,1.0,7.154282407407408
5,427.0,1.0,7.3477199074074075
5,488.0,5.0,4.858657407407407
4,240.0,1.0,24.83423611111111
5,1208.0,1.0,12.784953703703703
3,1529.0,4.0,24.43236111111111
5,783.0,4.0,9.173194444444444
2,147.0,2.0,3.8699421296296297
4,752.0,6.0,5.780393518518519
5,1434.0,1.0,4.403472222222222
5,111.0,1.0,23.464259259259258
5,3006.0,2.0,13.44920138888889
5,1047.0,1.0,18.619351851851853
5,162.0,1.0,13.332164351851851
3,594.0,1.0,10.489733796296296
5,213.0,1.0,7.458206018518519
5,492.0,2.0,16.080532407407407
1,205.0,8.0,36.653888888888886
5,530.0,2.0,5.039837962962963
5,259.0,1.0,10.153877314814816
5,893.0,3.0,21.983090277777777
5,2031.0,1.0,8.415706018518518
2,1012.0,1.0,15.525046296296296
4,67.0,2.0,9.969120370370371
5,493.0,1.0,12.993587962962962
4,297.0,2.0,18.851261574074073
4,456.0,1.0,2.106574074074074
3,343.0,1.0,7.374016203703704
1,1949.0,2.0,9.22486111111111
5,734.0,2.0,5.054976851851852
3,867.0,2.0,20.039108796296297
5,324.0,5.0,6.199907407407407
5,492.0,2.0,9.937037037037037
4,749.0,1.0,1.3522569444444446
4,1663.0,1.0,8.879085648148148
5,1292.0,1.0,28.010034722222223
4,774.0,1.0,27.455474537037038
5,335.0,2.0,10.442928240740741
5,932.0,1.0,7.067199074074074
5,87.0,3.0,9.96136574074074
5,589.0,4.0,3.755925925925926
5,545.0,3.0,11.473194444444445
5,413.0,7.0,9.527847222222222
5,435.0,4.0,6.061226851851852
5,1228.0,1.0,3.957974537037037
5,1212.0,5.0,8.906608796296297
5,348.0,2.0,14.340856481481481
5,713.0,1.0,14.110706018518519
5,166.0,1.0,13.311238425925925
5,1002.0,3.0,4.66943287037037
5,429.0,2.0,9.371423611111112
5,585.0,5.0,12.1753125
5,413.0,1.0,17.290243055555557
4,325.0,1.0,13.020173611111112
2,241.0,2.0,33.55739583333333
3,161.0,2.0,48.09559027777778
4,512.0,3.0,8.199456018518518
5,828.0,1.0,13.047731481481481
5,445.0,3.0,12.070636574074074
5,2001.0,1.0,5.085810185185185
5,108.0,1.0,6.004791666666667
4,3464.0,4.0,11.900081018518518
5,366.0,4.0,9.928287037037038
5,291.0,2.0,4.53630787037037
5,986.0,2.0,8.460925925925926
5,170.0,6.0,5.977835648148148
5,2242.0,2.0,3.111875
4,297.0,2.0,12.054525462962962
5,1559.0,4.0,7.218009259259259
5,1078.0,4.0,14.343657407407408
4,903.0,5.0,17.05115740740741
4,303.0,12.0,13.076736111111112
1,787.0,1.0,5.130486111111111
5,419.0,5.0,17.183078703703703
4,457.0,4.0,14.699571759259259
1,2526.0,1.0,19.057372685185186
5,494.0,3.0,19.412731481481483
2,175.0,8.0,5.080787037037037
5,280.0,1.0,7.278136574074074
1,492.0,2.0,10.881655092592593
5,404.0,2.0,4.944421296296296
5,1235.0,1.0,2.138900462962963
4,435.0,3.0,4.3711574074074075
4,755.0,2.0,4.400266203703704
4,283.0,1.0,9.974560185185185
5,352.0,1.0,8.472280092592593
5,367.0,1.0,10.724282407407408
1,903.0,6.0,6.917152777777778
3,352.0,1.0,17.250960648148148
2,540.0,6.0,7.335671296296296
1,637.0,1.0,6.867916666666667
1,734.0,2.0,6.867916666666667
1,1420.0,1.0,6.867916666666667
1,725.0,1.0,6.867916666666667
4,594.0,1.0,4.732800925925926
5,502.0,3.0,7.380578703703704
5,612.0,1.0,15.031157407407408
4,670.0,3.0,4.134606481481481
2,184.0,1.0,6.812974537037037
4,992.0,1.0,14.924166666666666
5,163.0,3.0,4.795717592592593
5,136.0,1.0,4.795717592592593
5,408.0,1.0,8.420960648148148
4,963.0,1.0,4.615439814814815
1,364.0,1.0,42.18241898148148
5,995.0,1.0,8.070462962962964
5,1156.0,1.0,18.128888888888888
3,2155.0,1.0,9.453252314814815
5,409.0,3.0,2.9649537037037037
4,864.0,1.0,3.6552314814814815
1,385.0,1.0,2.091712962962963
5,963.0,1.0,12.337939814814815
5,715.0,2.0,4.126377314814815
5,535.0,1.0,23.660949074074075
5,384.0,6.0,9.371307870370371
5,426.0,4.0,9.371307870370371
5,418.0,2.0,2.1080092592592594
5,2426.0,4.0,26.781006944444446
4,104.0,1.0,21.02829861111111
5,2949.0,1.0,28.895972222222223
1,93.0,7.0,5.110277777777778
5,866.0,1.0,8.80238425925926
5,2115.0,1.0,15.495497685185185
5,558.0,1.0,38.09828703703704
3,375.0,6.0,33.51280092592592
5,485.0,1.0,13.855462962962964
5,928.0,3.0,6.289502314814815
5,292.0,1.0,11.105706018518518
5,132.0,2.0,2.544351851851852
5,1289.0,1.0,2.8615856481481483
4,712.0,1.0,5.301678240740741
4,938.0,2.0,2.949525462962963
5,1246.0,3.0,8.969016203703704
3,537.0,2.0,6.670682870370371
5,527.0,1.0,3.233587962962963
4,1019.0,3.0,32.98113425925926
2,647.0,2.0,8.306516203703703
4,204.0,1.0,14.239895833333334
1,227.0,1.0,38.40578703703704
5,87.0,3.0,20.534259259259258
5,193.0,1.0,8.946261574074073
5,318.0,2.0,10.876724537037036
5,353.0,1.0,37.03974537037037
5,1703.0,1.0,20.10167824074074
4,164.0,1.0,13.037766203703704
4,1392.0,4.0,20.163888888888888
3,799.0,1.0,7.830520833333333
3,678.0,2.0,3.9766898148148146
4,1014.0,4.0,7.734571759259259
5,183.0,2.0,4.025023148148148
5,1002.0,3.0,9.952314814814814
5,162.0,5.0,15.374814814814815
5,1257.0,1.0,21.106296296296296
3,1400.0,1.0,14.829212962962963
1,3784.0,7.0,29.827418981481483
5,767.0,1.0,9.364212962962963
5,614.0,1.0,11.853645833333333
5,110.0,1.0,12.13511574074074
5,1700.0,2.0,15.090844907407407
4,288.0,1.0,6.431099537037037
4,565.0,3.0,25.2996875
5,165.0,3.0,19.201157407407408
5,1484.0,5.0,8.18820601851852
3,794.0,1.0,36.440300925925925
1,321.0,2.0,33.98744212962963
5,1257.0,1.0,20.911215277777778
4,1125.0,6.0,9.211828703703704
4,55.0,1.0,19.332060185185185
1,1559.0,1.0,37.238703703703706
5,1698.0,2.0,7.902418981481482
4,1237.0,4.0,13.25863425925926
5,463.0,1.0,6.187164351851852
5,296.0,4.0,7.0357060185185185
1,412.0,1.0,22.92787037037037
3,538.0,1.0,13.283483796296297
3,913.0,3.0,19.80607638888889
1,341.0,1.0,4.079050925925926
5,347.0,1.0,16.162881944444443
3,330.0,1.0,30.14574074074074
3,679.0,1.0,16.84777777777778
5,116.0,1.0,11.334155092592592
5,196.0,3.0,12.035613425925925
4,903.0,1.0,18.273171296296297
3,319.0,4.0,7.868668981481481
2,460.0,2.0,21.2190625
4,531.0,4.0,7.024652777777778
4,917.0,1.0,12.357037037037037
1,729.0,1.0,48.79046296296296
4,3781.0,1.0,5.161990740740741
5,539.0,1.0,25.88550925925926
5,1284.0,1.0,12.815150462962963
5,1057.0,3.0,6.445717592592593
5,575.0,1.0,12.181608796296297
5,1361.0,1.0,3.3085532407407405
5,717.0,1.0,11.897835648148147
4,87.0,1.0,11.014930555555555
5,573.0,1.0,12.188263888888889
1,337.0,1.0,30.051076388888887
5,1012.0,1.0,4.032349537037037
4,1194.0,4.0,21.53693287037037
5,225.0,1.0,13.186469907407407
5,330.0,1.0,6.649421296296296
4,944.0,3.0,1.7147337962962963
5,245.0,1.0,9.081840277777777
3,317.0,5.0,16.34232638888889
1,286.0,1.0,10.116782407407408
1,1104.0,1.0,25.974328703703705
1,1177.0,1.0,25.974328703703705
1,274.0,1.0,9.702847222222223
3,2507.0,2.0,11.38287037037037
4,573.0,1.0,13.905173611111111
5,161.0,2.0,22.235520833333332
5,132.0,3.0,18.900185185185187
5,708.0,5.0,2.300810185185185
4,535.0,1.0,3.0034722222222223
5,102.0,1.0,5.604143518518518
5,404.0,4.0,14.83511574074074
5,120.0,1.0,14.723773148148148
4,2093.0,4.0,5.812349537037037
5,260.0,1.0,8.675127314814814
3,176.0,2.0,10.163263888888888
5,631.0,2.0,2.017210648148148
5,144.0,2.0,12.662766203703704
2,701.0,5.0,3.772152777777778
5,1556.0,3.0,6.525231481481481
3,534.0,1.0,17.904664351851853
5,554.0,3.0,11.006979166666667
5,232.0,1.0,3.3876851851851852
5,329.0,3.0,26.47587962962963
4,290.0,1.0,22.129236111111112
1,820.0,1.0,20.95570601851852
5,676.0,6.0,4.237303240740741
5,819.0,3.0,9.413333333333334
4,607.0,2.0,6.062303240740741
5,121.0,1.0,7.873020833333333
5,236.0,1.0,8.076400462962964
5,342.0,2.0,4.882615740740741
1,342.0,1.0,21.42582175925926
5,267.0,3.0,5.980150462962963
5,365.0,1.0,7.810358796296296
5,1058.0,1.0,25.31880787037037
5,854.0,1.0,9.38806712962963
1,1007.0,2.0,10.80724537037037
4,1142.0,2.0,2.136979166666667
5,959.0,1.0,8.441655092592592
1,2526.0,1.0,7.188391203703704
5,1370.0,4.0,17.158692129629628
4,130.0,1.0,8.075763888888888
5,595.0,1.0,11.006331018518518
4,354.0,4.0,21.812094907407406
4,723.0,3.0,5.9033796296296295
4,1726.0,5.0,8.907314814814814
5,772.0,1.0,14.961296296296297
5,282.0,2.0,7.92375
5,566.0,3.0,7.92375
5,1071.0,1.0,6.977361111111111
5,340.0,1.0,37.13280092592593
5,617.0,2.0,21.172453703703702
5,409.0,1.0,27.639756944444443
4,696.0,2.0,33.95105324074074
5,162.0,5.0,1.4527662037037037
5,1138.0,2.0,7.82980324074074
5,536.0,1.0,7.187627314814815
1,520.0,3.0,7.560381944444444
5,178.0,1.0,4.908657407407407
5,228.0,1.0,4.170532407407407
5,937.0,1.0,12.041122685185185
5,919.0,1.0,12.041122685185185
4,514.0,2.0,12.929490740740741
4,305.0,3.0,3.821273148148148
5,2138.0,1.0,9.325590277777778
1,517.0,1.0,9.867476851851851
5,1078.0,2.0,11.076157407407408
5,872.0,1.0,7.161736111111111
5,386.0,1.0,5.3181365740740745
5,764.0,1.0,2.331909722222222
5,408.0,1.0,3.9719675925925926
5,400.0,1.0,23.26159722222222
5,1637.0,2.0,13.28650462962963
3,450.0,1.0,9.080856481481481
5,339.0,2.0,13.923449074074075
5,183.0,1.0,5.979166666666667
5,360.0,1.0,4.346608796296296
4,1148.0,1.0,12.912060185185185
2,1063.0,1.0,1.8297106481481482
2,111.0,3.0,1.8297106481481482
5,940.0,2.0,9.812013888888888
5,1078.0,2.0,18.01613425925926
5,267.0,1.0,6.116805555555556
4,399.0,1.0,6.087939814814815
5,1700.0,1.0,5.011736111111111
5,151.0,6.0,6.656898148148148
5,388.0,1.0,14.249201388888888
5,307.0,1.0,4.104791666666666
4,1255.0,5.0,15.459293981481482
1,113.0,1.0,41.398414351851855
5,288.0,3.0,5.663055555555555
5,1893.0,1.0,7.834560185185185
5,190.0,1.0,9.164259259259259
5,319.0,4.0,1.240914351851852
5,255.0,1.0,28.530347222222222
5,212.0,1.0,11.881180555555556
4,341.0,2.0,6.869918981481481
5,131.0,1.0,16.98082175925926
3,813.0,4.0,8.94369212962963
5,1246.0,1.0,7.007974537037037
5,1209.0,2.0,13.012361111111112
5,487.0,1.0,3.892372685185185
5,600.0,1.0,4.436273148148148
5,744.0,1.0,9.6015625
2,954.0,3.0,6.492685185185185
1,219.0,2.0,6.930405092592593
5,866.0,1.0,11.538414351851852
5,919.0,1.0,5.182025462962963
4,1099.0,1.0,5.065347222222222
2,734.0,4.0,16.197905092592592
1,1688.0,4.0,7.037766203703704
4,2789.0,1.0,10.805601851851852
5,1592.0,2.0,9.813043981481481
3,197.0,1.0,6.630752314814814
5,554.0,2.0,10.915347222222222
3,596.0,2.0,14.173414351851852
5,864.0,8.0,26.03375
5,1084.0,2.0,4.313113425925926
5,144.0,2.0,3.1718402777777777
4,364.0,1.0,18.184699074074075
5,2299.0,1.0,13.26866898148148
3,919.0,5.0,28.842037037037038
5,614.0,1.0,28.147152777777777
5,1935.0,1.0,13.968113425925926
5,1100.0,2.0,15.795405092592592
3,555.0,2.0,16.159328703703704
3,555.0,2.0,16.159328703703704
5,254.0,1.0,12.42380787037037
5,144.0,2.0,11.12605324074074
1,262.0,3.0,15.249409722222222
5,322.0,4.0,9.328125
5,281.0,1.0,6.988923611111111
5,259.0,1.0,16.62
3,1350.0,1.0,20.618194444444445
5,587.0,2.0,7.796597222222222
5,465.0,1.0,12.985405092592593
4,999.0,1.0,22.161458333333332
5,742.0,2.0,3.1321180555555554
5,761.0,3.0,18.507627314814815
5,1654.0,3.0,11.080636574074074
5,99.0,4.0,6.795439814814815
5,1916.0,1.0,4.719189814814815
3,1413.0,1.0,24.909247685185186
5,428.0,1.0,7.140949074074074
3,361.0,3.0,20.640671296296297
5,543.0,3.0,2.759212962962963
5,542.0,5.0,2.759212962962963
5,459.0,2.0,7.357581018518519
4,651.0,5.0,13.275497685185185
5,496.0,2.0,5.787175925925926
3,618.0,2.0,14.51142361111111
5,412.0,5.0,2.4379976851851852
5,204.0,1.0,18.297175925925927
5,267.0,1.0,9.192604166666667
5,319.0,4.0,2.9839930555555556
1,473.0,2.0,7.11550925925926
5,2164.0,5.0,19.280671296296298
5,592.0,1.0,9.584189814814815
1,275.0,1.0,4.863599537037037
5,214.0,1.0,22.080543981481483
5,1715.0,5.0,10.175358796296296
2,93.0,7.0,9.67162037037037
5,853.0,4.0,11.095347222222221
4,837.0,1.0,9.18675925925926
5,2227.0,1.0,3.0559837962962964
1,371.0,1.0,32.77846064814815
4,1732.0,10.0,5.46537037037037
5,220.0,1.0,36.400300925925926
5,453.0,1.0,12.133090277777777
5,492.0,3.0,8.554270833333334
5,232.0,2.0,24.193136574074074
1,161.0,3.0,33.133599537037036
3,1830.0,1.0,3.9105555555555553
5,336.0,2.0,25.850636574074073
1,874.0,1.0,7.678865740740741
5,293.0,1.0,14.464386574074075
5,188.0,2.0,9.769652777777777
5,797.0,2.0,10.644050925925926
5,1885.0,1.0,8.13619212962963
2,1029.0,1.0,27.718993055555554
4,822.0,8.0,15.503159722222222
3,156.0,1.0,22.031689814814815
5,120.0,1.0,13.76636574074074
2,486.0,2.0,11.978252314814815
2,510.0,2.0,11.978252314814815
4,355.0,1.0,10.431087962962962
5,366.0,2.0,12.635023148148148
5,516.0,1.0,7.186365740740741
5,3734.0,5.0,14.710891203703703
1,723.0,1.0,41.782476851851854
4,1485.0,1.0,7.266666666666667
4,407.0,5.0,8.11949074074074
5,220.0,3.0,3.604490740740741
2,1085.0,1.0,45.48271990740741
5,537.0,4.0,18.755370370370372
5,171.0,2.0,8.967916666666667
5,1936.0,1.0,10.826539351851851
5,341.0,2.0,20.17107638888889
5,339.0,2.0,20.17107638888889
5,348.0,2.0,20.17107638888889
5,340.0,2.0,20.17107638888889
5,625.0,8.0,10.797430555555556
5,2188.0,2.0,3.827048611111111
5,1063.0,5.0,9.150902777777778
5,1749.0,4.0,8.599467592592593
3,497.0,3.0,8.988472222222223
2,661.0,2.0,7.428842592592592
